Id,Nombre,Apellidos,Edad,SalarioMensual,RetencionFuente,Cargo
444567,Veronica,Gutierrez,24,16145989,0.1,Desarrollador Senior
347432,Veronica,Gonzalez,28,40200743,0.1,Arquitecto
473944,Pablo,Gonzalez,29,18381681,0.1,Desarrollador Senior
247809,Isabel,Gomez,27,20892211,0.1,Arquitecto
199104,Isabel,Montoya,41,48953827,0.1,Desarrollador Senior
373056,Veronica,Perez,40,5345159,0.1,Desarrollador Junior
58251,Isabel,Gonzalez,25,40594166,0.1,Arquitecto
436892,Isabel,Montoya,25,27743730,0.1,Desarrollador Junior
456132,Juan,Peralta,57,23779334,0.1,Desarrollador Junior
30552,Pablo,Urrego,52,34203106,0.1,Arquitecto
90532,Juan,Perez,41,11666399,0.1,Desarrollador Junior
413562,Veronica,Perez,22,29390847,0.1,Desarrollador Senior
478423,Isabel,Montoya,26,2503708,0.1,Desarrollador Senior
364997,Veronica,Gomez,50,43386019,0.1,Desarrollador Junior
160251,Isabel,Peralta,48,37272910,0.1,Arquitecto
412185,Andres,Peralta,46,41816903,0.1,Desarrollador Junior
20166,Pablo,Gutierrez,33,13017485,0.1,Desarrollador Junior
179898,Manuela,Urrego,58,38264316,0.1,Desarrollador Junior
216462,Isabel,Gomez,31,6011269,0.1,Desarrollador Junior
99522,Raul,Gutierrez,43,29626250,0.1,Desarrollador Senior
8773,Pablo,Montoya,36,49331299,0.1,Desarrollador Senior
160711,Juan,Gutierrez,33,34556064,0.1,Desarrollador Junior
284516,Kelly,Gomez,42,30215143,0.1,Arquitecto
4425,Mauricio,Perez,35,14519911,0.1,Desarrollador Junior
219314,Raul,Perez,46,24757393,0.1,Arquitecto
407529,Pablo,Perez,35,5944783,0.1,Desarrollador Senior
206012,Juan,Perez,23,32066875,0.1,Desarrollador Senior
337066,Ana,Perez,25,2320959,0.1,Desarrollador Junior
27700,Veronica,Montoya,22,42365398,0.1,Desarrollador Junior
212634,Mauricio,Gomez,39,37318602,0.1,Arquitecto
455415,Mauricio,Urrego,60,30554691,0.1,Desarrollador Junior
169104,Andres,Gonzalez,56,4100103,0.1,Arquitecto
219563,Raul,Perez,25,36628915,0.1,Desarrollador Junior
449720,Kelly,Gomez,29,46394607,0.1,Desarrollador Senior
167693,Juan,Peralta,33,48289176,0.1,Desarrollador Junior
133293,Manuela,Perez,32,35266021,0.1,Desarrollador Senior
71311,Kelly,Perez,32,41792843,0.1,Arquitecto
162429,Kelly,Montoya,38,19685608,0.1,Desarrollador Senior
99397,Isabel,Urrego,22,41587582,0.1,Arquitecto
36024,Raul,Gonzalez,44,48204423,0.1,Arquitecto
396213,Veronica,Peralta,52,34080502,0.1,Desarrollador Junior
475911,Kelly,Peralta,57,14390787,0.1,Desarrollador Junior
161113,Manuela,Montoya,23,30343380,0.1,Desarrollador Senior
421587,Andres,Gomez,29,37212990,0.1,Arquitecto
418238,Manuela,Urrego,57,30537512,0.1,Desarrollador Senior
130950,Kelly,Urrego,48,36580852,0.1,Desarrollador Senior
307111,Kelly,Urrego,57,35341285,0.1,Desarrollador Senior
13941,Kelly,Montoya,30,10959962,0.1,Desarrollador Junior
358154,Isabel,Montoya,54,18452510,0.1,Desarrollador Senior
154290,Pablo,Gomez,37,13764981,0.1,Arquitecto
343850,Kelly,Gonzalez,37,34819132,0.1,Desarrollador Junior
284923,Manuela,Gutierrez,54,27189704,0.1,Desarrollador Junior
305679,Pablo,Montoya,39,45164101,0.1,Desarrollador Junior
317791,Isabel,Urrego,47,43183575,0.1,Desarrollador Senior
421618,Veronica,Peralta,36,42642253,0.1,Desarrollador Junior
6873,Mauricio,Montoya,25,22302652,0.1,Desarrollador Junior
428073,Veronica,Urrego,24,22476900,0.1,Desarrollador Senior
269686,Manuela,Gomez,32,45262080,0.1,Desarrollador Senior
397699,Manuela,Montoya,24,34171513,0.1,Desarrollador Junior
31211,Mauricio,Urrego,45,33096442,0.1,Arquitecto
323145,Raul,Gonzalez,43,39290343,0.1,Desarrollador Junior
163562,Manuela,Peralta,53,44992729,0.1,Desarrollador Senior
73347,Manuela,Gonzalez,39,44601957,0.1,Arquitecto
324228,Pablo,Gonzalez,60,24170639,0.1,Desarrollador Senior
247930,Isabel,Gomez,30,26644646,0.1,Desarrollador Senior
48844,Kelly,Montoya,54,44504663,0.1,Desarrollador Junior
49977,Raul,Peralta,39,36580909,0.1,Desarrollador Junior
447580,Ana,Montoya,36,5392613,0.1,Desarrollador Senior
483897,Raul,Perez,23,43224553,0.1,Arquitecto
269419,Kelly,Perez,49,2897359,0.1,Arquitecto
380657,Mauricio,Urrego,37,24243384,0.1,Arquitecto
402311,Manuela,Gomez,43,36379247,0.1,Desarrollador Senior
68715,Andres,Peralta,25,2242018,0.1,Arquitecto
357704,Kelly,Montoya,27,21820657,0.1,Desarrollador Senior
244638,Isabel,Gutierrez,32,39023229,0.1,Arquitecto
241653,Juan,Perez,56,20391773,0.1,Desarrollador Junior
230835,Juan,Gutierrez,32,19413022,0.1,Desarrollador Senior
182860,Ana,Gutierrez,25,26869224,0.1,Arquitecto
369393,Juan,Peralta,53,47315391,0.1,Desarrollador Junior
51964,Mauricio,Perez,58,48322094,0.1,Desarrollador Junior
496439,Pablo,Gomez,39,35909536,0.1,Desarrollador Senior
257045,Andres,Urrego,46,35642584,0.1,Arquitecto
119884,Pablo,Urrego,35,12905909,0.1,Desarrollador Senior
460947,Pablo,Gutierrez,29,35989964,0.1,Desarrollador Junior
461824,Isabel,Gonzalez,58,47234321,0.1,Desarrollador Senior
213093,Ana,Gonzalez,48,29714722,0.1,Desarrollador Junior
51464,Pablo,Gomez,24,14751946,0.1,Arquitecto
224459,Ana,Gutierrez,54,25429268,0.1,Desarrollador Junior
423352,Juan,Gomez,53,39809210,0.1,Desarrollador Senior
389748,Kelly,Gonzalez,54,40225723,0.1,Arquitecto
168168,Ana,Montoya,50,9636381,0.1,Desarrollador Senior
20284,Pablo,Peralta,26,26413545,0.1,Desarrollador Junior
335096,Isabel,Perez,33,23341612,0.1,Desarrollador Senior
259310,Kelly,Urrego,29,45437290,0.1,Desarrollador Junior
208368,Pablo,Urrego,54,38523359,0.1,Desarrollador Senior
315438,Mauricio,Gomez,45,4791633,0.1,Desarrollador Junior
257909,Ana,Urrego,35,36709973,0.1,Desarrollador Junior
52461,Pablo,Urrego,26,3701194,0.1,Arquitecto
52650,Raul,Gonzalez,34,10819966,0.1,Desarrollador Junior
375831,Raul,Montoya,27,20158408,0.1,Desarrollador Senior
365748,Andres,Montoya,31,42238498,0.1,Arquitecto
124629,Ana,Gutierrez,32,35789397,0.1,Desarrollador Junior
18500,Mauricio,Gomez,24,24198195,0.1,Arquitecto
212213,Raul,Peralta,35,42476694,0.1,Arquitecto
311602,Ana,Urrego,25,25093911,0.1,Arquitecto
439203,Pablo,Montoya,49,39497993,0.1,Arquitecto
465721,Veronica,Gonzalez,38,17440698,0.1,Arquitecto
394546,Isabel,Gonzalez,50,30199286,0.1,Arquitecto
479306,Isabel,Montoya,57,4182373,0.1,Desarrollador Senior
465982,Kelly,Gomez,50,10346637,0.1,Desarrollador Junior
305119,Andres,Gutierrez,33,28620592,0.1,Arquitecto
454962,Juan,Urrego,52,49034511,0.1,Arquitecto
386263,Ana,Gutierrez,39,34827570,0.1,Desarrollador Junior
128132,Ana,Gutierrez,35,3511412,0.1,Arquitecto
38599,Kelly,Gomez,35,34690132,0.1,Desarrollador Junior
11291,Isabel,Montoya,24,9653382,0.1,Desarrollador Junior
230271,Mauricio,Montoya,58,19406364,0.1,Desarrollador Junior
227918,Veronica,Gutierrez,26,10674383,0.1,Arquitecto
460295,Kelly,Gomez,33,41649157,0.1,Arquitecto
272500,Pablo,Gonzalez,34,10997586,0.1,Desarrollador Junior
151464,Mauricio,Peralta,56,39992373,0.1,Desarrollador Junior
477807,Veronica,Gomez,33,48246360,0.1,Desarrollador Senior
248853,Veronica,Gutierrez,50,14954137,0.1,Desarrollador Senior
233528,Mauricio,Gutierrez,28,32570380,0.1,Desarrollador Junior
195457,Manuela,Gonzalez,36,15388373,0.1,Desarrollador Junior
16663,Juan,Gomez,41,5681986,0.1,Arquitecto
57585,Juan,Perez,59,7975842,0.1,Arquitecto
167074,Isabel,Peralta,43,30479464,0.1,Arquitecto
231537,Andres,Urrego,59,36239066,0.1,Arquitecto
415187,Raul,Montoya,26,4338913,0.1,Arquitecto
404743,Andres,Gutierrez,48,31330635,0.1,Desarrollador Junior
83816,Ana,Gutierrez,46,4796921,0.1,Desarrollador Junior
193671,Mauricio,Gutierrez,55,29955149,0.1,Arquitecto
398961,Kelly,Peralta,50,12442802,0.1,Arquitecto
259491,Pablo,Peralta,41,42344969,0.1,Arquitecto
309041,Ana,Gomez,41,44812366,0.1,Arquitecto
478580,Isabel,Peralta,45,4671999,0.1,Arquitecto
334314,Raul,Gomez,23,10667278,0.1,Desarrollador Junior
248078,Mauricio,Urrego,34,49468683,0.1,Desarrollador Senior
365744,Isabel,Urrego,39,37484331,0.1,Desarrollador Junior
401541,Juan,Gonzalez,30,20194401,0.1,Desarrollador Junior
427389,Andres,Perez,23,16617940,0.1,Desarrollador Senior
82762,Pablo,Peralta,41,13359714,0.1,Desarrollador Junior
56576,Andres,Montoya,38,3567305,0.1,Desarrollador Junior
148734,Kelly,Gomez,49,13168510,0.1,Desarrollador Senior
457444,Isabel,Gutierrez,29,34941948,0.1,Arquitecto
423627,Pablo,Gutierrez,55,32944460,0.1,Arquitecto
483177,Isabel,Gonzalez,44,12019265,0.1,Arquitecto
118198,Pablo,Gonzalez,29,10775666,0.1,Desarrollador Senior
191966,Juan,Gutierrez,54,24051439,0.1,Desarrollador Senior
294880,Ana,Gutierrez,31,8882259,0.1,Arquitecto
352879,Raul,Montoya,40,25808075,0.1,Desarrollador Senior
55465,Manuela,Gomez,53,6829269,0.1,Arquitecto
87809,Veronica,Perez,43,35800927,0.1,Desarrollador Junior
246008,Ana,Montoya,35,20321527,0.1,Desarrollador Junior
257022,Pablo,Gomez,26,46155402,0.1,Desarrollador Junior
452704,Isabel,Perez,23,5482347,0.1,Desarrollador Senior
406067,Kelly,Gutierrez,59,4463703,0.1,Arquitecto
344012,Pablo,Urrego,41,36933011,0.1,Desarrollador Senior
327374,Raul,Urrego,23,26911566,0.1,Desarrollador Junior
428718,Kelly,Urrego,46,32125325,0.1,Desarrollador Junior
154378,Ana,Montoya,46,33607146,0.1,Desarrollador Junior
23447,Juan,Gomez,31,39912278,0.1,Arquitecto
178648,Manuela,Gonzalez,22,24280119,0.1,Desarrollador Senior
157845,Veronica,Urrego,46,4892195,0.1,Desarrollador Senior
346972,Pablo,Gonzalez,35,4655285,0.1,Desarrollador Senior
444342,Pablo,Perez,51,46166753,0.1,Arquitecto
263794,Pablo,Gutierrez,48,10573251,0.1,Desarrollador Junior
405445,Juan,Perez,35,25991008,0.1,Arquitecto
301230,Manuela,Gonzalez,38,7554627,0.1,Arquitecto
172440,Andres,Gonzalez,53,40842384,0.1,Desarrollador Senior
263514,Ana,Montoya,25,37885950,0.1,Desarrollador Senior
291172,Andres,Peralta,36,17546494,0.1,Arquitecto
257285,Andres,Perez,29,43329504,0.1,Desarrollador Senior
353487,Manuela,Peralta,50,34532649,0.1,Arquitecto
444074,Veronica,Montoya,36,2704178,0.1,Arquitecto
419593,Andres,Perez,47,10086921,0.1,Desarrollador Senior
306430,Veronica,Peralta,45,40826381,0.1,Desarrollador Senior
120853,Ana,Gomez,39,27953199,0.1,Desarrollador Senior
265733,Kelly,Gonzalez,28,41539416,0.1,Desarrollador Junior
316899,Ana,Gutierrez,22,46742308,0.1,Desarrollador Junior
450252,Manuela,Urrego,27,39743269,0.1,Desarrollador Junior
232777,Kelly,Montoya,47,24430903,0.1,Arquitecto
179117,Andres,Perez,35,7234735,0.1,Desarrollador Senior
23088,Isabel,Perez,28,44538401,0.1,Arquitecto
81147,Manuela,Gomez,54,24759298,0.1,Desarrollador Junior
371889,Pablo,Gutierrez,43,4511106,0.1,Arquitecto
374412,Raul,Gomez,28,15920530,0.1,Desarrollador Junior
106904,Pablo,Gutierrez,23,2083885,0.1,Desarrollador Senior
243519,Raul,Gonzalez,43,3477612,0.1,Desarrollador Junior
286887,Isabel,Gutierrez,23,2629175,0.1,Desarrollador Senior
77506,Ana,Gutierrez,26,4725298,0.1,Desarrollador Senior
252602,Juan,Gutierrez,48,32992256,0.1,Desarrollador Senior
176881,Ana,Perez,25,41637297,0.1,Desarrollador Senior
297781,Pablo,Urrego,35,35393943,0.1,Desarrollador Senior
255727,Ana,Gutierrez,27,37032559,0.1,Arquitecto
456789,Ana,Perez,48,48771103,0.1,Desarrollador Senior
423742,Juan,Gonzalez,44,25702905,0.1,Arquitecto
272831,Manuela,Peralta,41,36077323,0.1,Desarrollador Senior
236932,Mauricio,Gomez,26,12997692,0.1,Arquitecto
60286,Mauricio,Gutierrez,32,5480937,0.1,Desarrollador Junior
187651,Mauricio,Urrego,40,24551298,0.1,Desarrollador Senior
486362,Raul,Urrego,46,25919551,0.1,Desarrollador Junior
44545,Andres,Perez,59,49845150,0.1,Arquitecto
497913,Pablo,Gutierrez,37,2675560,0.1,Desarrollador Senior
170598,Isabel,Gomez,44,19553099,0.1,Desarrollador Senior
478513,Pablo,Perez,53,2026048,0.1,Desarrollador Senior
399651,Juan,Perez,44,24700437,0.1,Arquitecto
92213,Mauricio,Gutierrez,28,17544018,0.1,Desarrollador Senior
340339,Mauricio,Peralta,34,42738166,0.1,Desarrollador Senior
411669,Juan,Perez,49,39454236,0.1,Desarrollador Senior
220468,Kelly,Perez,25,43687218,0.1,Arquitecto
336245,Raul,Gutierrez,25,13452978,0.1,Desarrollador Junior
351525,Andres,Gutierrez,26,2149144,0.1,Arquitecto
118358,Raul,Perez,58,11504881,0.1,Desarrollador Senior
126090,Veronica,Gonzalez,52,19600822,0.1,Arquitecto
207051,Isabel,Urrego,47,35058832,0.1,Desarrollador Senior
92107,Isabel,Gutierrez,49,7752871,0.1,Desarrollador Senior
226917,Mauricio,Peralta,30,35279611,0.1,Arquitecto
336450,Pablo,Perez,53,30948847,0.1,Desarrollador Senior
170727,Ana,Peralta,48,47998707,0.1,Desarrollador Junior
338983,Manuela,Gutierrez,33,36638190,0.1,Desarrollador Senior
188938,Isabel,Peralta,29,19022922,0.1,Desarrollador Senior
205740,Veronica,Gutierrez,41,34415106,0.1,Desarrollador Senior
15972,Juan,Gonzalez,34,3009627,0.1,Desarrollador Senior
110494,Isabel,Urrego,45,4152041,0.1,Desarrollador Senior
402360,Isabel,Peralta,47,8516057,0.1,Arquitecto
371871,Veronica,Peralta,29,23061459,0.1,Desarrollador Junior
49438,Andres,Urrego,51,21732074,0.1,Desarrollador Junior
94416,Andres,Perez,53,44695966,0.1,Arquitecto
357097,Veronica,Montoya,36,20205222,0.1,Desarrollador Senior
482721,Mauricio,Gomez,55,29042044,0.1,Desarrollador Junior
64614,Kelly,Montoya,48,13126653,0.1,Desarrollador Junior
246467,Isabel,Perez,28,6722606,0.1,Arquitecto
135955,Manuela,Gonzalez,51,4048337,0.1,Arquitecto
133114,Isabel,Perez,52,37833993,0.1,Desarrollador Junior
257482,Mauricio,Perez,29,44817607,0.1,Arquitecto
15946,Pablo,Peralta,53,29831803,0.1,Desarrollador Junior
191494,Veronica,Gonzalez,41,2336653,0.1,Desarrollador Junior
160811,Kelly,Urrego,46,8701325,0.1,Desarrollador Junior
369648,Juan,Urrego,49,8997243,0.1,Arquitecto
467423,Isabel,Gonzalez,44,39781648,0.1,Desarrollador Junior
13500,Raul,Gomez,45,44252935,0.1,Desarrollador Senior
96504,Manuela,Gutierrez,43,41045726,0.1,Arquitecto
227721,Isabel,Urrego,32,39143507,0.1,Desarrollador Senior
222882,Manuela,Urrego,50,42766019,0.1,Desarrollador Senior
481839,Mauricio,Perez,38,12113366,0.1,Arquitecto
113262,Manuela,Gutierrez,29,20747969,0.1,Desarrollador Senior
472160,Isabel,Montoya,55,4696592,0.1,Desarrollador Senior
498315,Ana,Gonzalez,59,34085623,0.1,Desarrollador Senior
154299,Pablo,Perez,36,24682104,0.1,Desarrollador Senior
349836,Ana,Gonzalez,45,5826332,0.1,Desarrollador Junior
327999,Kelly,Perez,24,38449934,0.1,Desarrollador Senior
293825,Andres,Gomez,49,2412710,0.1,Arquitecto
445160,Juan,Gutierrez,28,32169005,0.1,Desarrollador Junior
236811,Mauricio,Montoya,41,7923912,0.1,Arquitecto
488318,Raul,Montoya,52,17056211,0.1,Arquitecto
58071,Isabel,Gutierrez,26,31102519,0.1,Desarrollador Senior
343248,Kelly,Urrego,59,32774192,0.1,Desarrollador Junior
393623,Pablo,Gutierrez,22,6246234,0.1,Desarrollador Senior
50952,Raul,Urrego,41,15869565,0.1,Desarrollador Junior
115829,Manuela,Urrego,23,10322043,0.1,Desarrollador Junior
41771,Kelly,Urrego,26,32484264,0.1,Arquitecto
141027,Kelly,Montoya,40,29887715,0.1,Desarrollador Junior
201146,Isabel,Gomez,38,5181919,0.1,Desarrollador Senior
102165,Kelly,Urrego,33,42255154,0.1,Arquitecto
284770,Juan,Gutierrez,60,37837147,0.1,Desarrollador Junior
34478,Veronica,Gomez,58,27655331,0.1,Desarrollador Junior
307638,Kelly,Montoya,33,47085024,0.1,Desarrollador Junior
196233,Isabel,Montoya,50,36754408,0.1,Desarrollador Junior
286783,Isabel,Gomez,24,28452370,0.1,Arquitecto
303716,Ana,Urrego,38,6655593,0.1,Desarrollador Junior
494628,Veronica,Gonzalez,52,2934468,0.1,Desarrollador Senior
142266,Juan,Gomez,38,29181348,0.1,Desarrollador Senior
338785,Juan,Gutierrez,50,4793946,0.1,Arquitecto
6669,Isabel,Montoya,58,7719015,0.1,Arquitecto
434835,Andres,Urrego,32,6197051,0.1,Arquitecto
237740,Isabel,Gutierrez,57,39295129,0.1,Arquitecto
2767,Mauricio,Gonzalez,26,49789526,0.1,Arquitecto
354358,Kelly,Peralta,36,40570611,0.1,Desarrollador Junior
285842,Kelly,Peralta,57,41421762,0.1,Desarrollador Senior
400503,Mauricio,Gutierrez,22,15865821,0.1,Arquitecto
356127,Raul,Urrego,34,33197581,0.1,Desarrollador Junior
327860,Mauricio,Gonzalez,35,8788113,0.1,Desarrollador Junior
302703,Kelly,Perez,33,35242975,0.1,Desarrollador Junior
6497,Mauricio,Montoya,23,6710319,0.1,Desarrollador Junior
62982,Mauricio,Urrego,57,9040303,0.1,Desarrollador Junior
358788,Manuela,Gomez,48,13500521,0.1,Desarrollador Senior
163704,Juan,Gonzalez,59,16827901,0.1,Desarrollador Senior
300272,Manuela,Urrego,25,49186671,0.1,Arquitecto
107651,Ana,Gonzalez,53,32849524,0.1,Desarrollador Junior
397373,Pablo,Urrego,23,43863198,0.1,Arquitecto
185744,Juan,Peralta,46,9412229,0.1,Desarrollador Senior
347526,Andres,Gutierrez,56,24428295,0.1,Desarrollador Senior
72092,Mauricio,Peralta,45,37269651,0.1,Desarrollador Junior
302810,Veronica,Gomez,34,12495209,0.1,Arquitecto
244673,Isabel,Gomez,58,8208666,0.1,Desarrollador Junior
22010,Juan,Urrego,48,30869262,0.1,Desarrollador Senior
64620,Pablo,Perez,29,35619343,0.1,Desarrollador Senior
412236,Manuela,Gutierrez,38,10585543,0.1,Desarrollador Junior
71282,Juan,Gonzalez,36,37579508,0.1,Desarrollador Senior
109941,Isabel,Urrego,27,44506429,0.1,Arquitecto
438270,Manuela,Gomez,43,44622971,0.1,Arquitecto
477668,Raul,Peralta,45,49202019,0.1,Desarrollador Junior
234827,Kelly,Peralta,32,30077843,0.1,Desarrollador Junior
78906,Isabel,Gomez,57,25732759,0.1,Desarrollador Senior
89508,Ana,Gutierrez,25,5328366,0.1,Desarrollador Junior
230065,Raul,Urrego,55,29692288,0.1,Desarrollador Junior
149659,Pablo,Gomez,59,44078044,0.1,Desarrollador Senior
144650,Pablo,Gutierrez,49,13305851,0.1,Arquitecto
183159,Andres,Urrego,26,45450679,0.1,Desarrollador Junior
9139,Raul,Peralta,33,9747393,0.1,Desarrollador Junior
291034,Mauricio,Urrego,57,11121739,0.1,Desarrollador Junior
246388,Ana,Peralta,50,10957654,0.1,Arquitecto
3493,Veronica,Perez,38,24046603,0.1,Arquitecto
449867,Andres,Montoya,53,36216617,0.1,Desarrollador Senior
334927,Kelly,Gutierrez,23,37817510,0.1,Desarrollador Senior
300381,Mauricio,Urrego,22,25679065,0.1,Arquitecto
139807,Manuela,Montoya,34,14813167,0.1,Desarrollador Senior
16250,Ana,Montoya,55,6536304,0.1,Arquitecto
42295,Manuela,Gomez,22,6338472,0.1,Desarrollador Senior
197895,Kelly,Peralta,26,2447430,0.1,Desarrollador Senior
271744,Andres,Perez,44,2375951,0.1,Arquitecto
299320,Isabel,Perez,34,21000232,0.1,Arquitecto
282324,Kelly,Perez,54,30675542,0.1,Desarrollador Senior
378813,Mauricio,Gomez,56,29198063,0.1,Desarrollador Senior
97322,Mauricio,Urrego,43,10637708,0.1,Arquitecto
345592,Raul,Gomez,52,17621722,0.1,Desarrollador Junior
195425,Kelly,Montoya,58,9734818,0.1,Desarrollador Junior
11244,Andres,Gutierrez,47,34818859,0.1,Desarrollador Junior
317906,Pablo,Urrego,45,19502516,0.1,Arquitecto
237446,Veronica,Gutierrez,35,17585531,0.1,Desarrollador Senior
149286,Isabel,Gomez,40,42572277,0.1,Desarrollador Junior
358031,Juan,Perez,26,49388822,0.1,Desarrollador Junior
321530,Raul,Perez,35,25925246,0.1,Desarrollador Senior
247876,Andres,Gutierrez,40,14637980,0.1,Desarrollador Junior
254711,Pablo,Montoya,24,36709868,0.1,Arquitecto
337807,Pablo,Gonzalez,56,35529306,0.1,Desarrollador Junior
88480,Kelly,Urrego,25,16623758,0.1,Arquitecto
54918,Manuela,Gomez,40,20962540,0.1,Desarrollador Senior
330871,Manuela,Gomez,55,21358400,0.1,Desarrollador Junior
331335,Andres,Gonzalez,59,22575885,0.1,Desarrollador Senior
53182,Manuela,Montoya,58,20277006,0.1,Desarrollador Senior
270648,Manuela,Montoya,37,23538297,0.1,Desarrollador Junior
376789,Raul,Urrego,52,11735636,0.1,Desarrollador Junior
278263,Kelly,Montoya,25,10860563,0.1,Desarrollador Senior
81013,Juan,Gomez,43,45609213,0.1,Desarrollador Junior
368843,Mauricio,Montoya,45,29564475,0.1,Desarrollador Junior
126894,Mauricio,Gonzalez,48,12737423,0.1,Desarrollador Senior
46912,Mauricio,Gomez,23,20304226,0.1,Desarrollador Junior
92525,Kelly,Peralta,25,31448979,0.1,Desarrollador Junior
34336,Juan,Gutierrez,31,39858273,0.1,Desarrollador Junior
474769,Veronica,Gomez,25,12687452,0.1,Desarrollador Junior
158914,Raul,Gonzalez,43,39790597,0.1,Arquitecto
389933,Mauricio,Gutierrez,48,4288149,0.1,Desarrollador Senior
297920,Isabel,Montoya,59,3992765,0.1,Desarrollador Senior
498492,Pablo,Gonzalez,52,45290792,0.1,Arquitecto
93645,Pablo,Peralta,31,28910130,0.1,Desarrollador Senior
185523,Isabel,Montoya,25,21327291,0.1,Desarrollador Junior
306527,Veronica,Gonzalez,48,6423311,0.1,Arquitecto
432502,Manuela,Gutierrez,27,28679156,0.1,Arquitecto
129546,Pablo,Peralta,36,26722571,0.1,Desarrollador Junior
212721,Andres,Gonzalez,28,4097792,0.1,Desarrollador Senior
240795,Mauricio,Gutierrez,37,25995210,0.1,Desarrollador Senior
240698,Raul,Gonzalez,42,35405674,0.1,Desarrollador Junior
328321,Pablo,Gutierrez,55,47390593,0.1,Arquitecto
465079,Andres,Gutierrez,56,28644729,0.1,Arquitecto
407230,Ana,Gutierrez,55,49098462,0.1,Arquitecto
285330,Ana,Gutierrez,54,14122564,0.1,Desarrollador Senior
126711,Andres,Gonzalez,43,33944682,0.1,Desarrollador Junior
260520,Raul,Gomez,49,27080721,0.1,Desarrollador Senior
427469,Raul,Perez,46,46963604,0.1,Desarrollador Junior
165487,Veronica,Peralta,29,22071673,0.1,Desarrollador Junior
23712,Andres,Gonzalez,25,22089370,0.1,Desarrollador Junior
433462,Juan,Gutierrez,23,17485083,0.1,Desarrollador Junior
84712,Ana,Gonzalez,28,5197060,0.1,Desarrollador Senior
22938,Veronica,Urrego,59,20597705,0.1,Desarrollador Junior
330682,Ana,Gutierrez,32,42519403,0.1,Arquitecto
347906,Raul,Gomez,60,17832248,0.1,Arquitecto
92322,Pablo,Gomez,56,44752970,0.1,Arquitecto
476297,Isabel,Perez,42,11480198,0.1,Desarrollador Senior
445725,Juan,Gomez,37,9162893,0.1,Arquitecto
492322,Mauricio,Urrego,54,12813283,0.1,Desarrollador Junior
108769,Ana,Urrego,33,36954546,0.1,Desarrollador Junior
337099,Raul,Gonzalez,45,47538088,0.1,Desarrollador Senior
161068,Juan,Gutierrez,53,22871266,0.1,Desarrollador Senior
478954,Ana,Gomez,50,20179558,0.1,Arquitecto
306468,Kelly,Gomez,42,6202383,0.1,Desarrollador Junior
116667,Ana,Perez,37,24335666,0.1,Arquitecto
446344,Kelly,Peralta,45,7883056,0.1,Arquitecto
128728,Manuela,Peralta,39,10152990,0.1,Arquitecto
241603,Mauricio,Perez,51,9798334,0.1,Desarrollador Junior
395205,Raul,Peralta,52,20724192,0.1,Arquitecto
155705,Juan,Gutierrez,32,41537114,0.1,Arquitecto
133869,Veronica,Urrego,56,40041031,0.1,Arquitecto
349295,Isabel,Gomez,60,26327021,0.1,Desarrollador Junior
295559,Raul,Gonzalez,22,22940954,0.1,Desarrollador Junior
443171,Andres,Perez,22,9150424,0.1,Desarrollador Junior
362671,Juan,Gonzalez,34,24687692,0.1,Desarrollador Junior
420642,Raul,Gutierrez,42,12533619,0.1,Desarrollador Senior
198717,Veronica,Gutierrez,34,30159670,0.1,Desarrollador Junior
16091,Veronica,Gomez,43,37046482,0.1,Desarrollador Junior
38462,Kelly,Gonzalez,57,7560936,0.1,Desarrollador Senior
247749,Pablo,Peralta,58,36534259,0.1,Arquitecto
20510,Andres,Montoya,51,33886115,0.1,Desarrollador Junior
58407,Ana,Gonzalez,28,16499042,0.1,Arquitecto
336161,Raul,Perez,34,44859127,0.1,Desarrollador Senior
221028,Ana,Gonzalez,52,14861774,0.1,Desarrollador Junior
446580,Isabel,Urrego,51,17861788,0.1,Arquitecto
431179,Ana,Peralta,27,2361305,0.1,Desarrollador Junior
12105,Pablo,Peralta,50,28557747,0.1,Arquitecto
407421,Raul,Peralta,49,7181283,0.1,Desarrollador Senior
460639,Ana,Gomez,43,40386141,0.1,Desarrollador Junior
135242,Andres,Montoya,36,46041743,0.1,Desarrollador Junior
329994,Raul,Perez,49,24063024,0.1,Arquitecto
321637,Pablo,Peralta,45,24721927,0.1,Desarrollador Senior
390033,Juan,Perez,30,12901560,0.1,Desarrollador Junior
137548,Juan,Perez,34,37335095,0.1,Arquitecto
386051,Raul,Perez,26,17437870,0.1,Desarrollador Senior
142657,Raul,Urrego,44,45587843,0.1,Arquitecto
485743,Juan,Urrego,45,4489796,0.1,Desarrollador Senior
484644,Pablo,Peralta,47,18424738,0.1,Desarrollador Junior
354076,Veronica,Gutierrez,37,49676733,0.1,Desarrollador Junior
164839,Veronica,Perez,59,37273121,0.1,Desarrollador Junior
336424,Ana,Gutierrez,29,34767304,0.1,Desarrollador Senior
146508,Andres,Urrego,52,23290235,0.1,Desarrollador Senior
360079,Ana,Urrego,56,26340254,0.1,Desarrollador Junior
364,Juan,Perez,30,28079364,0.1,Desarrollador Junior
360320,Raul,Perez,45,31341338,0.1,Desarrollador Senior
262869,Mauricio,Gomez,35,18730821,0.1,Desarrollador Junior
150759,Pablo,Montoya,48,32046267,0.1,Arquitecto
7649,Veronica,Perez,46,36205121,0.1,Arquitecto
293682,Juan,Perez,38,27821744,0.1,Desarrollador Senior
